timestamp,ticker,open,high,low,close,volume,bu,sd,fb,fs,fn,volume_ma_20,liquidity_score
6/24/2019,HPG,8206.973,8293.181,8034.5576,8051.7993,3089270,1373584.5,1485565.8,38097210000,45667746480,-7570535400,4526507.5,0.682484233
6/25/2019,HPG,8000.0747,8069.041,7931.1084,7965.592,3284860,1460549.8,1579621,18651010000,20968294000,-2317284600,4548798.5,0.722137945
6/26/2019,HPG,7948.35,8017.3164,7896.6255,7896.6255,1906040,847484,916575.06,27504933000,36104140520,-8599208000,4561087.5,0.417891566
6/27/2019,HPG,7896.6255,7913.8667,7775.9346,7775.9346,3756880,1670424.4,1806605.6,31178904000,45468586430,-14289682000,4539217,0.82764935
6/28/2019,HPG,7775.9346,8103.524,7741.4517,8103.524,3923340,1744437.6,1886652.8,30727305000,31010019360,-282714000,4565670,0.859313091
7/1/2019,HPG,8000.0747,8034.5576,7862.142,7931.1084,3836540,1705843.6,1844912.4,6628744700,27028537820,-20399792000,4143757.5,0.925860164
7/2/2019,HPG,7931.1084,7931.1084,7775.9346,7793.1763,4776600,2123823.2,2296967.8,12881735000,67167010500,-54285275000,4215697.5,1.133050936
7/3/2019,HPG,7793.1763,7810.4175,7620.7607,7638.0024,6315440,2808038.8,3036964,6428898300,68250135150,-61821235000,4382034,1.441212003
7/4/2019,HPG,7586.278,7758.693,7586.278,7689.727,5056190,2248137.5,2431416.8,8635478000,37554884500,-28919407000,4280713.5,1.181155898
7/5/2019,HPG,7689.727,7741.4517,7638.0024,7689.727,3066930,1363651.4,1474823,28537555000,35392001380,-6854447000,4178994,0.733891937
7/8/2019,HPG,7655.2437,7689.727,7482.8286,7500.07,7429100,3303206.2,3572500,31963370000,47383630400,-15420261000,4222087.5,1.759579829
7/9/2019,HPG,7517.3115,7569.036,7362.1377,7362.1377,6316400,2808465.8,3037425.5,47855790000,48072063500,-216274500,4317452.5,1.462992355
7/10/2019,HPG,7379.3794,7500.07,7344.896,7362.1377,3745990,1665582.4,1801368.8,12337281000,39410458500,-27073178000,4348124.5,0.86151857
7/11/2019,HPG,7379.3794,7465.587,7379.3794,7431.104,3104040,1380151.6,1492668.4,4414588400,15221106000,-10806518000,4377163.5,0.709144175
7/12/2019,HPG,7482.8286,7586.278,7465.587,7551.7944,3366890,1497022.9,1619067.5,16778260000,3106828000,13671432000,4442103,0.757949557
7/15/2019,HPG,7586.278,7586.278,7396.6206,7396.6206,3902390,1735122.6,1876578.4,6984424400,28835035000,-21850610000,4455014.5,0.8759545
7/16/2019,HPG,7448.345,7465.587,7396.6206,7448.345,3475800,1545447.6,1671440,36483625000,34150532300,2333094700,4375893.5,0.794306351
7/17/2019,HPG,7465.587,7465.587,7344.896,7362.1377,5461170,2428204.2,2626163.2,2256209400,47590416000,-45334210000,4230655,1.290856853
7/18/2019,HPG,7362.1377,7379.3794,7189.722,7224.2056,8482000,3771358,4078817.8,1009329500,53992035000,-52982706000,4436247,1.911976497
7/19/2019,HPG,7241.447,7310.413,7034.5483,7103.5146,11182000,4971861,5377191.5,17502200000,1.05728E+11,-88226000000,4773893.5,2
7/22/2019,HPG,7103.5146,7310.413,7000.0654,7155.2393,6886080,3061763,3311373,13801374000,78467917000,-64666542000,4963734,1.387278206
7/23/2019,HPG,7172.4805,7500.07,7172.4805,7482.8286,9013000,4007457,4334164.5,9179217000,28210943680,-19031726000,5250141,1.716715799
7/24/2019,HPG,7482.8286,7517.3115,7379.3794,7431.104,3697610,1644071.1,1778103.9,19716143000,1688529500,18027614000,5339719.5,0.692472704
7/25/2019,HPG,7413.8623,7724.21,7413.8623,7724.21,9473450,4212187,4555585.5,65515530000,9426131000,56089395000,5625548,1.684004829
7/26/2019,HPG,7793.1763,7948.35,7741.4517,7775.9346,9789570,4352744,4707601,61250050000,68729108500,-7479059000,5918859.5,1.65396222
7/29/2019,HPG,7775.9346,7775.9346,7500.07,7620.7607,6954310,3092100,3344183.2,79974965000,93279913440,-13304949000,6074748,1.144789874
7/30/2019,HPG,7620.7607,7655.2437,7413.8623,7413.8623,6111110,2717187.5,2938706,28473043000,60996274000,-32523231000,6141473.5,0.995055991
7/31/2019,HPG,7379.3794,7775.9346,7344.896,7775.9346,6538340,2907147,3144152,66737210000,11330093500,55407112000,6152618.5,1.06269225
8/1/2019,HPG,7758.693,7844.901,7672.4854,7793.1763,5949030,2645121.8,2860765,20354892000,4780556000,15574335000,6197260.5,0.959945124
8/2/2019,HPG,7655.2437,7775.9346,7620.7607,7741.4517,7142250,3175664,3434559.8,13376464000,59362028000,-45985563000,6401026.5,1.115797599
8/5/2019,HPG,7706.9683,7758.693,7586.278,7638.0024,6163970,2740690.5,2964125.2,16190648000,73185072500,-56994423000,6337770,0.972577105
8/6/2019,HPG,7431.104,7586.278,7431.104,7500.07,5651180,2512688.5,2717535,7599593500,67169808440,-59570217000,6304509,0.896371153
8/7/2019,HPG,7551.7944,7638.0024,7517.3115,7620.7607,3485020,1549547.1,1675873.8,6021202000,18691641000,-12670439000,6291460.5,0.553928615
8/8/2019,HPG,7638.0024,8034.5576,7638.0024,8034.5576,11123430,4945819,5349026.5,31820995000,24087119500,7733876000,6692430,1.662091348
8/9/2019,HPG,8069.041,8103.524,7931.1084,7965.592,3683200,1637664,1771174.4,7649055000,6033737000,1615318000,6708245.5,0.549055636
8/12/2019,HPG,7965.592,8224.215,7965.592,8138.007,8127360,3613674.2,3908278.8,12125544000,8470175500,3655368400,6919494,1.174559874
8/13/2019,HPG,8034.5576,8241.456,8034.5576,8086.282,6419220,2854182.5,3086869.5,26884290000,60444922340,-33560631000,7066665,0.908380403
8/14/2019,HPG,8206.973,8206.973,8069.041,8086.282,3871400,1721343.5,1861675.9,14650193000,32737056000,-18086863000,6987176.5,0.554072163
8/15/2019,HPG,7931.1084,8017.3164,7862.142,8017.3164,6880640,3059344.2,3308757,14583504000,61437422500,-46853920000,6907108.5,0.996167933
8/16/2019,HPG,8017.3164,8051.7993,7896.6255,7948.35,8856190,3937734.5,4258758,20624282000,1.19657E+11,-99032375000,6790818,1.304141857
8/19/2019,HPG,7931.1084,8034.5576,7913.8667,7948.35,2540900,1129762.2,1221866,749608500,9668498000,-8918889000,6573559,0.386533383
8/20/2019,HPG,7948.35,8034.5576,7844.901,7896.6255,4790700,2130092.5,2303748.2,2147287600,43477663500,-41330377000,6362444,0.75296537
8/21/2019,HPG,7896.6255,8017.3164,7862.142,8000.0747,4819580,2142933.5,2317636,7099933700,34045346500,-26945413000,6418542.5,0.750883865
8/22/2019,HPG,8034.5576,8051.7993,7931.1084,7948.35,3314500,1473728.6,1593874.2,2007012500,5628599500,-3621587000,6110595,0.542418537
8/23/2019,HPG,8017.3164,8086.282,7965.592,8069.041,5386570,2395034.8,2590289.8,1156801000,31294376000,-30137575000,5890445,0.914458925
8/26/2019,HPG,7965.592,7982.833,7827.659,7862.142,5677560,2524417.8,2730220.8,10043250000,43356692500,-33313444000,5826607.5,0.974419506
8/27/2019,HPG,7931.1084,7948.35,7724.21,7724.21,8995460,3999658.2,4325730,40166453000,62709783000,-22543330000,5970825,1.506569025
8/28/2019,HPG,7724.21,7758.693,7620.7607,7672.4854,4335410,1927656.6,2084808.6,19540773000,38304319000,-18763547000,5860678.5,0.739745407
8/29/2019,HPG,7672.4854,7672.4854,7586.278,7638.0024,4942140,2197427.5,2376572.5,29334034000,23948638060,5385395700,5810334,0.850577609
8/30/2019,HPG,7638.0024,7741.4517,7603.519,7655.2437,3329430,1480367,1601053.8,24231625000,20647037000,3584587500,5619693,0.592457631
9/2/2019,HPG,7638.0024,7741.4517,7603.519,7655.2437,3329430,1480367,1601053.8,24231625000,,3584587500,5477966,0.60778581
9/3/2019,HPG,7655.2437,7689.727,7465.587,7465.587,5373060,2389027.8,2583793,29441102000,37145832500,-7704730000,5464060,0.983345717
9/4/2019,HPG,7413.8623,7517.3115,7413.8623,7448.345,5849460,2600849.8,2812883.8,40262205000,82989762500,-42727560000,5582282,1.047861788
9/5/2019,HPG,7465.587,7569.036,7448.345,7482.8286,2479020,1102248.5,1192109.2,30592965000,40099170500,-9506205000,5150061.5,0.481357359
9/6/2019,HPG,7517.3115,7551.7944,7379.3794,7379.3794,4205690,1869979.1,2022429,14201790000,26252884000,-12051094000,5176186,0.81250751
9/9/2019,HPG,7413.8623,7431.104,7310.413,7310.413,3551180,1578963.9,1707688.8,7916439000,26177297000,-18260859000,4947377,0.717790457
9/10/2019,HPG,7310.413,7362.1377,7275.93,7344.896,3449940,1533949.4,1659004.5,24197749000,24195633500,2116000,4798913,0.718900301
9/11/2019,HPG,7344.896,7603.519,7327.655,7603.519,4701010,2090213.6,2260618,80570310000,43753574320,36816736000,4840393.5,0.971204097
9/12/2019,HPG,7638.0024,7793.1763,7638.0024,7775.9346,5565420,2474557,2676295,76394045000,16637867970,59756180000,4774632.5,1.165622695
9/13/2019,HPG,7758.693,7810.4175,7724.21,7793.1763,4664730,2074082.4,2243171.8,61358727000,8827325000,52531405000,4565059.5,1.021833341
9/16/2019,HPG,7741.4517,7810.4175,7672.4854,7810.4175,5400470,2401215,2596974,60092570000,23718499000,36374073000,4708038,1.147074429
9/17/2019,HPG,7810.4175,7827.659,7724.21,7827.659,3597090,1599376.9,1729765.9,40076000000,13692640400,26383362000,4648357.5,0.773841083
9/18/2019,HPG,7827.659,7948.35,7793.1763,7931.1084,6151170,2734999.2,2957970,96897360000,14362683000,82534670000,4714937,1.304613402
9/19/2019,HPG,7931.1084,7948.35,7827.659,7913.8667,3407530,1515092.6,1638610.4,54469220000,23776069480,30693150000,4719588.5,0.721997267
9/20/2019,HPG,7913.8667,7913.8667,7775.9346,7810.4175,5099340,2267323.5,2452166.8,75555400000,67220430250,8334970000,4705227,1.083760677
9/23/2019,HPG,7793.1763,7793.1763,7586.278,7586.278,5357440,2382082.5,2576281.8,19621147000,49451446000,-29830300000,4689221,1.142501068
9/24/2019,HPG,7569.036,7638.0024,7534.553,7638.0024,1984900,882547.56,954497.2,3298730000,14784498000,-11485768000,4338693,0.457488004
9/25/2019,HPG,7620.7607,7620.7607,7500.07,7551.7944,3962320,1761769.4,1905397.4,12231524000,44116211000,-31884687000,4320038.5,0.91719553
9/26/2019,HPG,7586.278,7672.4854,7482.8286,7672.4854,3332860,1481892,1602703.1,11111871000,24555297500,-13443426000,4239574.5,0.786130778
9/27/2019,HPG,7672.4854,7741.4517,7638.0024,7638.0024,3189980,1418363.2,1533995.1,8457429500,25128846000,-16671416000,4232602,0.753668783
9/30/2019,HPG,7655.2437,7672.4854,7569.036,7569.036,3421220,1521179.6,1645193.6,28389526000,35698474000,-7308948000,4237191.5,0.807426334
10/1/2019,HPG,7569.036,7655.2437,7534.553,7551.7944,4063670,1806832.6,1954134.5,2688501000,40650694000,-37962195000,4171722,0.974098945
10/2/2019,HPG,7586.278,7603.519,7482.8286,7500.07,4362700,1939790.6,2097931.8,21585172000,55943430000,-34358258000,4097384,1.064752535
10/3/2019,HPG,7482.8286,7482.8286,7396.6206,7431.104,4558270,2026747,2191977.5,10322336000,37828289500,-27505955000,4201346.5,1.08495455
10/4/2019,HPG,7448.345,7482.8286,7344.896,7362.1377,4775630,2123392,2296501.2,2745508000,49403752000,-46658245000,4229843.5,1.129032315
10/7/2019,HPG,7362.1377,7413.8623,7310.413,7344.896,3320870,1476560.9,1596937.4,10102008000,24425377500,-14323370000,4218328,0.787247933
10/8/2019,HPG,7379.3794,7551.7944,7327.655,7551.7944,3977030,1768309.9,1912471.1,3810319600,15367100000,-11556780000,4244682.5,0.936944047
10/9/2019,HPG,7551.7944,7551.7944,7482.8286,7551.7944,3081260,1370023,1481714,17076938000,2643646740,14433290000,4163695,0.74003019
10/10/2019,HPG,7551.7944,7620.7607,7413.8623,7413.8623,3934250,1749288.5,1891899.1,12728854000,27377226500,-14648372000,4082136.5,0.96377228
10/11/2019,HPG,7448.345,7482.8286,7379.3794,7413.8623,4148140,1844390.6,1994754.4,7160455000,23456435500,-16295980000,4056307,1.022639559
10/14/2019,HPG,7482.8286,7482.8286,7396.6206,7396.6206,2957400,1314951,1422152.2,4167664000,11331285500,-7163621400,3934153.5,0.751724609
10/15/2019,HPG,7413.8623,7482.8286,7362.1377,7362.1377,3612960,1606433.1,1737397.5,1836717000,28602796500,-26766080000,3934947,0.918172468
10/16/2019,HPG,7379.3794,7413.8623,7344.896,7344.896,2621160,1165448.4,1260461.4,15716926000,26768135240,-11051209000,3758446.5,0.697405165
10/17/2019,HPG,7344.896,7465.587,7344.896,7379.3794,4831150,2148077.8,2323199.8,16127447000,24464871500,-8337424400,3829627.5,1.26151956
10/18/2019,HPG,7431.104,7431.104,7344.896,7379.3794,2289250,1017870.94,1100852.8,11621776000,8977528680,2644248000,3689123,0.620540437
10/21/2019,HPG,7379.3794,7396.6206,7310.413,7310.413,3170430,1409670.6,1524594,5128959000,18570025500,-13441067000,3579772.5,0.885651253
10/22/2019,HPG,7310.413,7465.587,7310.413,7448.345,4095850,1821140.9,1969609.2,12487837000,5117955000,7369881600,3685320,1.111396025
10/23/2019,HPG,7448.345,7620.7607,7448.345,7534.553,6895670,3066027,3315984.5,22624565000,33011082000,-10386516000,3831987.5,1.799502217
10/24/2019,HPG,7551.7944,7620.7607,7534.553,7586.278,5143080,2286771.5,2473200.5,31219620000,21894087000,9325532000,3922498.5,1.311174498
10/25/2019,HPG,7586.278,7586.278,7500.07,7517.3115,2378380,1057500.9,1143713.5,8138660000,10845254500,-2706594600,3881918.5,0.61268159
10/28/2019,HPG,7517.3115,7689.727,7465.587,7655.2437,7281100,3237401,3501329.8,42022160000,22936890500,19085267000,4074912.5,1.786811373
10/29/2019,HPG,7655.2437,7741.4517,7620.7607,7655.2437,5344070,2376137.8,2569852.2,34639050000,10198326500,24440721000,4138932.5,1.291171093
10/30/2019,HPG,7672.4854,7672.4854,7586.278,7586.278,3066190,1363322.4,1474467.1,4762295300,8365549500,-3603254000,4074107,0.75260419
10/31/2019,HPG,7586.278,7603.519,7482.8286,7517.3115,5768030,2564643.5,2773725.8,67273736000,70907456500,-3633719600,4134595,1.395065297
11/1/2019,HPG,7551.7944,7620.7607,7517.3115,7551.7944,4059500,1804978.5,1952129.2,24930440000,18913711000,6016729000,4098788.5,0.990414607
11/4/2019,HPG,7620.7607,7655.2437,7482.8286,7500.07,6038610,2684951.8,2903842.2,10883577000,45718599500,-34835020000,4234675.5,1.425991201
11/5/2019,HPG,7517.3115,7638.0024,7500.07,7551.7944,5517760,2453365.8,2653376.2,30349148000,27234218500,3114930400,4311712,1.279714415
11/6/2019,HPG,7586.278,7638.0024,7569.036,7586.278,4525660,2012247.6,2176296,26118103000,25796309000,321793500,4383932,1.032328969
11/7/2019,HPG,7638.0024,7844.901,7620.7607,7827.659,13242680,5888103,6368130,79400290000,33664094000,45736200000,4849353.5,2
11/8/2019,HPG,7827.659,7862.142,7758.693,7827.659,5281950,2348517.5,2539980,26178100000,25006164500,1171934500,4906044,1.076621001
11/11/2019,HPG,7793.1763,7965.592,7793.1763,7862.142,8000180,3557126,3847120.5,29216053000,2615969500,26600086000,5158183,1.550968626
11/12/2019,HPG,7844.901,7965.592,7775.9346,7931.1084,6553550,2913909.8,3151466,37989736000,4327308500,33662430000,5305212.5,1.235303958
11/13/2019,HPG,7965.592,7982.833,7810.4175,7810.4175,6513310,2896018,3132115.5,22981642000,4323858500,18657784000,5499820,1.18427694
11/14/2019,HPG,7810.4175,7879.384,7758.693,7810.4175,5526590,2457291.8,2657622.2,9579858000,2592770500,6987087000,5534592,0.998554184
11/15/2019,HPG,7810.4175,7862.142,7775.9346,7810.4175,3431350,1525683.8,1650065,5994251300,13423461000,-7429209600,5591697,0.613650918
11/18/2019,HPG,7827.659,7931.1084,7827.659,7896.6255,3835760,1705496.9,1844537.4,14094086000,6183433500,7910652400,5624963.5,0.681917314
11/19/2019,HPG,7913.8667,7913.8667,7827.659,7862.142,4169110,1853714.5,2004838.4,3.18998E+11,3.42056E+11,-23057947000,5628626.5,0.740697575
11/20/2019,HPG,7862.142,7862.142,7672.4854,7724.21,6959150,3094252,3346510.8,10802715000,46651906500,-35849190000,5631800.5,1.235688303
11/21/2019,HPG,7689.727,7706.9683,7586.278,7586.278,7500750,3335064,3606955,52860390000,89524999600,-36664607000,5749684,1.304549954
11/22/2019,HPG,7655.2437,7706.9683,7586.278,7620.7607,5765620,2563572,2772567,35481223000,17783876000,17697350000,5919046,0.974079269
11/25/2019,HPG,7638.0024,7706.9683,7586.278,7672.4854,4233870,1882508.8,2035980.1,30838825000,30902428000,-63603000,5766684.5,0.734194839
11/26/2019,HPG,7706.9683,7862.142,7706.9683,7810.4175,5487610,2439960.2,2638877.8,32815862000,28180707782,4635154400,5773861.5,0.950422867
11/27/2019,HPG,7844.901,7862.142,7775.9346,7793.1763,3524960,1567305.6,1695080.1,39243060000,3230220500,36012840000,5796800,0.608087221
11/28/2019,HPG,7793.1763,7827.659,7741.4517,7793.1763,3754940,1669561.8,1805672.6,23017837000,1112480000,21905357000,5696145.5,0.659207178
11/29/2019,HPG,7793.1763,7913.8667,7741.4517,7879.384,6338320,2818212,3047966.5,60252950000,29742554000,30510397000,5810086.5,1.090916633
12/2/2019,HPG,7879.384,8000.0747,7879.384,7913.8667,9096550,4044606,4374342,41412567000,4489890500,36922675000,5962983.5,1.525503131
12/3/2019,HPG,7913.8667,8172.49,7827.659,8086.282,9332060,4149320.8,4487594,95692660000,60472464330,35220197000,6153698.5,1.516496136
12/4/2019,HPG,8069.041,8138.007,8051.7993,8086.282,4913700,2184782.2,2362896.2,58951300000,40165253500,18786048000,6173100.5,0.795985745
12/5/2019,HPG,8051.7993,8086.282,7948.35,7965.592,5182270,2304196.5,2492046,3562859000,18003995500,-14441136000,5770080,0.898127929
12/6/2019,HPG,7965.592,8241.456,7965.592,8224.215,7127130,3168941.2,3427288.8,29708976000,8211966000,21497010000,5862339,1.215748526
12/9/2019,HPG,8224.215,8431.113,8224.215,8344.905,7902140,3513534.5,3799975,49773257000,14752222000,35021033000,5857437,1.349078104
12/10/2019,HPG,8344.905,8465.597,8310.422,8413.872,10161370,4518057.5,4886392,1.17299E+11,13752018900,1.03547E+11,6037828,1.68295122
12/11/2019,HPG,8379.389,8413.872,8241.456,8413.872,5402830,2402264.2,2598108.8,18551820000,18477445840,74374000,5982304,0.903135314
12/12/2019,HPG,8379.389,8413.872,8310.422,8344.905,4152040,1846124.6,1996629.9,15376740000,42396489500,-27019750000,5913576.5,0.702119944
12/13/2019,HPG,8344.905,8448.3545,8206.973,8206.973,9476390,4213494.5,4556999,14802849000,53439579500,-38636732000,6215828.5,1.524557828
12/16/2019,HPG,8206.973,8241.456,8120.7656,8189.7314,5120410,2276691.8,2462298.8,42968064000,66098107000,-23130044000,6280061,0.815343991
12/17/2019,HPG,8189.7314,8224.215,7896.6255,7982.833,9866630,4387007,4744657.5,51464080000,89916489000,-38452410000,6564937,1.50292836
12/18/2019,HPG,7982.833,7982.833,7758.693,7775.9346,7586700,3373280.2,3648286.5,47693240000,87139514000,-39446280000,6596314.5,1.15014225
12/19/2019,HPG,7775.9346,7965.592,7775.9346,7862.142,5752800,2557871.8,2766402,1.59083E+11,1.36202E+11,22881706000,6508917,0.88383367
12/20/2019,HPG,7913.8667,8017.3164,7862.142,7931.1084,5415140,2407737.8,2604028.5,56035467000,54741178650,1294288500,6491393,0.834203075
12/23/2019,HPG,7982.833,8103.524,7913.8667,7948.35,4009100,1782569.1,1927893,34223137000,16330435500,17892702000,6480154.5,0.618673521
12/24/2019,HPG,7948.35,8034.5576,7913.8667,8000.0747,3219640,1431551,1548258,28380110000,15785316000,12594794000,6366756,0.505695522
12/25/2019,HPG,8000.0747,8069.041,7982.833,7982.833,2378750,1057665.4,1143891.5,5446823400,5438328000,8495500,6309445.5,0.377014113
12/26/2019,HPG,8034.5576,8034.5576,7931.1084,7931.1084,3007690,1337311.5,1446335.6,25129105000,6960928500,18168177000,6272083,0.479536065
12/27/2019,HPG,7931.1084,8120.7656,7879.384,8120.7656,4181570,1859254.6,2010830.1,35970216000,9660740500,26309476000,6164245.5,0.678358771
12/30/2019,HPG,8155.2485,8224.215,8103.524,8155.2485,2937980,1306316.2,1412813.6,9642501000,3308397000,6334104600,5856317,0.501677078
12/31/2019,HPG,8155.2485,8172.49,8051.7993,8103.524,2876730,1279082.6,1383359.8,24492057000,7297668000,17194387000,5533550.5,0.519870561
1/1/2020,HPG,8155.2485,8172.49,8051.7993,8103.524,2876730,1279082.6,1383359.8,24492057000,,17194387000,5431702,0.529618525
1/2/2020,HPG,8103.524,8275.939,8051.7993,8275.939,4232230,1881779.6,2035191.5,7240955400,3087922000,4153033500,5384200,0.786046209
1/3/2020,HPG,8344.905,8396.63,8293.181,8327.664,7832210,3482441.5,3766347.2,1.22858E+11,2647107500,1.20211E+11,5419454,1.445202782
1/6/2020,HPG,8275.939,8362.147,8224.215,8275.939,5371060,2388138.5,2582831.2,53969646000,27566580500,26403064000,5292900,1.014766952
1/7/2020,HPG,8310.422,8344.905,8138.007,8172.49,4871220,2165894.2,2342468.5,18790146000,41073652000,-22283506000,5028392.5,0.968742993
1/8/2020,HPG,8103.524,8155.2485,7982.833,8086.282,6421130,2855031.8,3087788,34670350000,3592620000,31077730000,5079307.5,1.264174299
